CELEX_FROM,NUMBER_FROM,CELEX_TO,NUMBER_TO
62018CJ0682,88,62015CJ0160,53
62018CJ0682,88,62015CJ0160,54
62018CJ0682,88,62015CJ0160,55
62018CJ0682,105,62008CJ0236,112
62018CJ0682,105,62008CJ0236,113
62018CJ0682,105,62019CJ0016,26
62018CJ0682,106,62009CJ0324,113
62018CJ0682,115,62009CJ0324,122
62018CJ0682,126,62010CJ0360,29
62018CJ0682,128,62010CJ0360,31
62018CJ0682,128,62010CJ0360,32
62018CJ0682,128,62015CJ0494,33
62018CJ0682,131,62018CJ0018,24
62018CJ0682,131,62018CJ0018,25
62018CJ0682,135,62010CJ0070,36
62018CJ0682,135,62010CJ0070,37
62018CJ0682,135,62010CJ0070,38
62018CJ0682,135,62010CJ0070,39
62018CJ0682,135,62010CJ0070,40
62018CJ0682,135,62010CJ0360,34
62018CJ0682,135,62010CJ0360,35
62018CJ0682,135,62010CJ0360,36
62018CJ0682,135,62010CJ0360,37
62018CJ0682,135,62010CJ0360,38
62018CJ0682,138,62010CJ0070,45
62018CJ0682,138,62010CJ0070,46
62018CJ0682,138,62010CJ0360,43
62018CJ0682,138,62010CJ0360,44
62018CJ0718,24,61984CJ0029,9
62018CJ0718,24,62013CJ0648,73
62018CJ0718,25,62014CJ0413,40
62018CJ0718,29,62016CJ0289,22
62018CJ0718,32,62019CJ0199,27
62018CJ0718,36,62016CJ0347,34
62018CJ0718,42,62014CJ0547,131
62018CJ0718,43,61985CJ0089,18
62018CJ0718,60,62018CJ0626,87
62018CJ0718,61,62018CJ0626,53
62018CJ0718,62,62018CJ0710,34
62018CJ0718,63,62010CJ0544,54
62018CJ0718,79,62015CJ0008,69
62018CJ0718,79,62015CJ0008,70
62018CJ0718,90,62012CJ0270,41
62018CJ0718,90,62012CJ0270,42
62018CJ0718,90,62012CJ0270,43
62018CJ0718,90,62012CJ0270,44
62018CJ0718,90,62012CJ0270,45
62018CJ0718,90,62012CJ0270,46
62018CJ0718,90,62012CJ0270,47
62018CJ0718,90,62012CJ0270,48
62018CJ0718,90,62012CJ0270,49
62018CJ0718,90,62012CJ0270,50
62018CJ0718,90,62012CJ0270,51
62018CJ0718,90,62012CJ0270,52
62018CJ0718,90,62012CJ0270,53
62018CJ0718,90,62012CJ0270,54
62018CJ0718,98,62008CJ0543,20
62018CJ0718,99,62014CJ0145,28
62018CJ0718,106,62008CJ0474,29
62018CJ0718,106,62008CJ0474,30
62018CJ0718,108,62019CJ0378,32
62018CJ0718,108,62019CJ0378,33
62018CJ0718,109,62019CJ0378,54
62018CJ0718,118,62015CJ0424,29
62018CJ0718,119,62019CJ0378,38
62018CJ0718,122,62019CJ0767,112
62018CJ0718,124,62019CJ0502,63
62018CJ0718,125,62007CJ0518,41
62018CJ0718,126,62007CJ0518,42
62018CJ0718,126,62007CJ0518,43
62018CJ0718,126,62007CJ0518,46
62018CJ0718,127,62019CJ0378,36
62018CJ0718,127,62019CJ0378,37
62018CJ0718,127,62019CJ0378,38
62018CJ0718,127,62019CJ0378,39
62018CJ0718,128,62018CJ0771,61
62018CJ0718,131,62012CJ0270,41
62018CJ0718,131,62012CJ0270,42
62018CJ0718,131,62012CJ0270,54
62018CJ0746,23,62015CJ0203,120
62018CJ0746,29,62018CJ0511,167
62018CJ0746,30,62018CJ0511,168
62018CJ0746,31,62018CJ0511,166
62018CJ0746,32,62018CJ0511,131
62018CJ0746,33,62018CJ0511,140
62018CJ0746,33,62018CJ0511,146
62018CJ0746,34,62018CJ0511,157
62018CJ0746,34,62018CJ0511,158
62018CJ0746,35,62016CJ0207,54
62018CJ0746,36,62018CJ0511,117
62018CJ0746,38,62018CJ0511,130
62018CJ0746,41,62018CJ0511,222
62018CJ0746,42,62018CJ0511,223
62018CJ0746,43,62018CJ0511,225
62018CJ0746,44,62018CJ0511,226
62018CJ0746,44,62018CJ0511,227
62018CJ0746,48,62015CJ0203,117
62018CJ0746,48,62015CJ0203,118
62018CJ0746,48,62017CJ0623,68
62018CJ0746,48,62018CJ0511,132
62018CJ0746,49,62017CJ0623,77
62018CJ0746,49,62018CJ0511,176
62018CJ0746,50,62015CJ0203,119
62018CJ0746,50,62018CJ0511,188
62018CJ0746,51,62018CJ0511,189
62018CJ0746,53,62007CJ0518,25
62018CJ0760,18,62010CJ0020,10
62018CJ0761,27,62011CJ0247,113
62018CJ0761,27,62011CJ0247,114
62018CJ0761,32,62012CJ0239,61
62018CJ0761,32,62015CJ0596,84
62018CJ0761,32,62015CJ0596,85
62018CJ0761,32,62016CJ0430,50
62018CJ0761,32,62018CJ0403,24
62018CJ0761,33,62016CJ0057,45
62018CJ0761,34,62016CJ0057,47
62018CJ0761,36,62016CJ0057,73
62018CJ0761,37,62016CJ0057,74
62018CJ0761,38,62005CJ0039,33
62018CJ0761,41,62012CJ0576,44
62018CJ0764,33,62013CJ0517,25
62018CJ0764,34,62013CJ0256,29
62018CJ0764,34,62013CJ0346,15
62018CJ0764,34,62013CJ0517,26
62018CJ0764,35,62013CJ0517,27
62018CJ0764,36,62013CJ0517,28
62018CJ0764,37,62015CJ0360,64
62018CJ0764,38,62013CJ0256,34
62018CJ0764,38,62013CJ0517,30
62018CJ0764,39,62013CJ0517,31
62018CJ0764,43,62013CJ0517,34
62018CJ0764,44,62013CJ0256,34
62018CJ0764,47,62013CJ0256,36
62018CJ0764,49,62013CJ0517,35
62018CJ0798,28,62018CJ0180,27
62018CJ0798,29,62018CJ0180,28
62018CJ0798,31,62017CJ0476,79
62018CJ0798,33,62011CJ0283,34
62018CJ0798,33,62017CJ0235,69
62018CJ0798,38,62011CJ0283,36
62018CJ0798,41,62018CJ0180,29
62018CJ0798,41,62018CJ0180,30
62018CJ0798,42,62018CJ0180,31
62018CJ0798,43,62018CJ0180,33
62018CJ0798,43,62018CJ0180,34
62018CJ0798,47,62018CJ0180,44
62018CJ0798,56,62011CJ0283,42
62018CJ0798,57,62016CJ0277,50
62018CJ0798,62,62012CJ0314,49
62018CJ0798,62,62015CJ0134(01),27
62018CJ0798,63,62012CJ0314,50
62018CJ0804,45,62015CJ0157,28
62018CJ0804,45,62019CJ0336,52
62018CJ0804,48,62015CJ0157,27
62018CJ0804,49,62019CJ0016,29
62018CJ0804,49,62019CJ0016,30
62018CJ0804,50,62019CJ0016,31
62018CJ0804,51,62019CJ0016,32
62018CJ0804,52,62015CJ0157,30
62018CJ0804,52,62015CJ0157,32
62018CJ0804,52,62019CJ0016,44
62018CJ0804,59,62015CJ0157,34
62018CJ0804,60,62015CJ0188,33
62018CJ0804,61,62014CJ0083,112
62018CJ0804,62,62019CJ0016,33
62018CJ0804,63,62015CJ0157,37
62018CJ0804,63,62015CJ0157,38
62018CJ0804,68,62015CJ0157,40
62018CJ0804,68,62015CJ0157,42
62018CJ0804,81,62015CJ0157,26
62018CJ0804,81,62015CJ0157,27
62018CJ0804,81,62015CJ0157,43
62018CJ0804,83,62015CJ0157,43
62018CJ0804,84,62019CJ0336,65
62018CJ0804,86,62019CJ0336,67
62018CJ0804,87,62019CJ0336,47
62018CJ0818,41,62015CJ0030,40
62018CJ0818,41,62015CJ0030,46
62018CJ0818,49,62015CJ0421,22
62018CJ0818,50,62015CJ0421,23
62018CJ0818,60,62009CJ0048,68
62018CJ0818,60,62012CJ0337,46
62018CJ0824,63,62016CJ0284,26
62018CJ0824,64,62016CJ0284,27
62018CJ0824,68,62018CJ0558,36
62018CJ0824,68,62018CJ0585,134
62018CJ0824,68,62018CJ0585,135
62018CJ0824,68,62018CJ0585,136
62018CJ0824,68,62018CJ0585,137
62018CJ0824,68,62018CJ0585,138
62018CJ0824,68,62018CJ0585,139
62018CJ0824,68,62018CJ0619,52
62018CJ0824,69,62018CJ0585,74
62018CJ0824,74,62018CJ0585,102
62018CJ0824,75,61977CJ0106,10
62018CJ0824,81,62018CJ0585,112
62018CJ0824,87,62017CJ0556,55
62018CJ0824,88,62019CJ0245,55
62018CJ0824,90,62017CJ0234,41
62018CJ0824,91,62009CJ0173,26
62018CJ0824,91,62017CJ0234,42
62018CJ0824,92,62013CJ0689,32
62018CJ0824,92,62018CJ0585,103
62018CJ0824,93,62018CJ0558,58
62018CJ0824,93,62018CJ0585,103
62018CJ0824,94,62014CJ0614,25
62018CJ0824,96,62014CJ0083,71
62018CJ0824,96,62018CJ0585,132
62018CJ0824,99,62018CJ0585,90
62018CJ0824,99,62018CJ0585,102
62018CJ0824,99,62018CJ0585,103
62018CJ0824,99,62018CJ0585,104
62018CJ0824,101,62018CJ0558,20
62018CJ0824,101,62018CJ0558,21
62018CJ0824,107,62014CJ0614,25
62018CJ0824,108,62018CJ0192,98
62018CJ0824,109,62018CJ0192,99
62018CJ0824,110,62018CJ0192,100
62018CJ0824,111,62018CJ0192,101
62018CJ0824,112,62018CJ0192,103
62018CJ0824,114,62018CJ0619,56
62018CJ0824,115,62018CJ0619,57
62018CJ0824,116,62018CJ0192,106
62018CJ0824,117,62018CJ0585,123
62018CJ0824,118,62018CJ0585,124
62018CJ0824,119,62018CJ0585,125
62018CJ0824,122,62018CJ0585,133
62018CJ0824,123,62018CJ0585,134
62018CJ0824,123,62018CJ0585,135
62018CJ0824,124,62018CJ0585,137
62018CJ0824,127,62018CJ0585,139
62018CJ0824,128,62018CJ0585,145
62018CJ0824,131,62018CJ0585,143
62018CJ0824,131,62018CJ0585,144
62018CJ0824,141,61993CJ0312,13
62018CJ0824,141,62009CJ0173,31
62018CJ0824,143,62018CJ0585,168
62018CJ0824,145,62016CJ0414,78
62018CJ0824,145,62017CJ0556,56
62018CJ0824,145,62018CJ0585,166
62018CJ0824,148,62010CJ0416,70
62018CJ0824,148,62017CJ0378,49
62018CJ0824,149,62018CJ0585,166
62018CJ0826,49,62015CJ0664,86
62018CJ0826,50,62015CJ0664,46
62018CJ0826,50,62015CJ0664,48
62018CJ0826,50,62018CJ0197,34
62018CJ0826,55,62008CJ0263,38
62018CJ0826,55,62008CJ0263,39
62018CJ0826,56,62008CJ0263,38
62018CJ0826,58,62008CJ0263,38
62018CJ0826,58,62008CJ0263,39
62018CJ0826,58,62008CJ0263,48
62018CJ0826,63,62015CJ0664,88
62018CJ0826,63,62015CJ0664,89
62018CJ0826,63,62015CJ0664,90
62018CJ0826,64,62015CJ0664,90
62018CJ0826,66,62016CJ0073,63
62018CJ0826,66,62016CJ0073,64
62018CJ0826,66,62016CJ0073,66
62018CJ0826,66,62016CJ0073,67
62018CJ0826,66,62016CJ0073,69
62019CJ0016,23,62015CJ0122,21
62019CJ0016,26,62016CJ0414,44
62019CJ0016,32,62018CJ0507,36
62019CJ0016,33,62018CJ0507,38
62019CJ0016,34,62006CJ0303,38
62019CJ0016,34,62006CJ0303,46
62019CJ0016,34,62014CJ0262,29
62019CJ0016,38,62015CJ0157,36
62019CJ0016,38,62016CJ0052,79
62019CJ0016,39,62015CJ0157,33
62019CJ0016,42,62017CJ0193,42
62019CJ0016,43,62017CJ0193,43
62019CJ0016,44,62015CJ0406,42
62019CJ0016,44,62016CJ0270,37
62019CJ0016,45,62006CJ0267,73
62019CJ0016,45,62008CJ0147,49
62019CJ0016,45,62008CJ0147,52
62019CJ0016,45,62012CJ0267,41
62019CJ0016,45,62012CJ0267,44
62019CJ0016,45,62012CJ0267,47
62019CJ0016,46,62008CJ0499,23
62019CJ0016,46,62008CJ0499,24
62019CJ0016,47,62009CJ0356,46
62019CJ0016,54,62012CJ0267,45
62019CJ0016,55,62014CJ0083,94
62019CJ0016,55,62015CJ0406,43
62019CJ0016,56,62015CJ0395,42
62019CJ0030,30,62014CJ0083,72
62019CJ0030,35,62017CJ0396,62
62019CJ0030,37,62007CJ0054,37
62019CJ0030,37,62007CJ0054,38
62019CJ0030,38,62012CJ0081,63
62019CJ0030,39,62012CJ0081,64
62019CJ0030,39,62014CJ0407,33
62019CJ0030,55,62005CJ0432,40
62019CJ0030,55,62017CJ0234,51
62019CJ0030,57,62016CJ0414,76
62019CJ0030,57,62016CJ0414,77
62019CJ0030,57,62016CJ0414,78
62019CJ0030,58,62017CJ0573,53
62019CJ0030,58,62017CJ0573,61
62019CJ0046,37,62014CJ0599,58
62019CJ0046,37,62014CJ0599,59
62019CJ0046,37,62014CJ0599,60
62019CJ0046,37,62014CJ0599,61
62019CJ0046,37,62014CJ0599,62
62019CJ0046,37,62015CJ0079,36
62019CJ0046,37,62015CJ0079,37
62019CJ0046,37,62015CJ0079,38
62019CJ0046,37,62015CJ0079,39
62019CJ0046,37,62015CJ0079,40
62019CJ0046,37,62015CJ0458,50
62019CJ0046,37,62015CJ0458,51
62019CJ0046,37,62015CJ0458,52
62019CJ0046,47,62010CJ0539,138
62019CJ0046,47,62014CJ0599,29
62019CJ0046,48,62010CJ0539,139
62019CJ0046,48,62010CJ0539,140
62019CJ0046,48,62010CJ0539,141
62019CJ0046,48,62015CJ0072,120
62019CJ0046,48,62015CJ0072,122
62019CJ0046,48,62017CJ0225,69
62019CJ0046,49,62014CJ0599,46
62019CJ0046,49,62014CJ0599,51
62019CJ0046,49,62015CJ0458,43
62019CJ0046,50,62014CJ0599,52
62019CJ0046,51,62014CJ0599,52
62019CJ0046,51,62014CJ0599,62
62019CJ0046,51,62014CJ0599,72
62019CJ0046,51,62015CJ0079,40
62019CJ0046,51,62015CJ0079,50
62019CJ0046,51,62015CJ0458,52
62019CJ0046,51,62015CJ0458,60
62019CJ0046,51,62015CJ0458,61
62019CJ0046,52,62010CJ0584,118
62019CJ0046,52,62010CJ0584,119
62019CJ0046,52,62014CJ0599,70
62019CJ0046,53,62014CJ0599,71
62019CJ0046,54,62010CJ0584,121
62019CJ0046,55,62009CJ0548,88
62019CJ0046,55,62011CJ0417,60
62019CJ0046,58,62014CJ0599,75
62019CJ0046,62,62010CJ0539,4
62019CJ0046,62,62010CJ0539,142
62019CJ0046,62,62015CJ0458,53
62019CJ0046,62,62015CJ0458,54
62019CJ0046,80,62010CJ0539,4
62019CJ0046,80,62010CJ0539,142
62019CJ0046,80,62015CJ0458,53
62019CJ0046,80,62015CJ0458,54
62019CJ0050,26,62019CJ0562,27
62019CJ0050,27,62017CJ0374,21
62019CJ0050,28,62019CJ0562,28
62019CJ0050,29,62014CJ0524,53
62019CJ0050,31,62017CJ0374,36
62019CJ0050,32,62017CJ0374,44
62019CJ0050,38,62017CJ0654,69
62019CJ0050,39,62006CJ0176,17
62019CJ0050,39,62019CJ0362,47
62019CJ0050,61,62016CJ0128,31
62019CJ0050,62,62016CJ0203,78
62019CJ0050,63,62006CJ0487,141
62019CJ0050,63,62011CJ0246,85
62019CJ0050,71,62002CJ0093,60
62019CJ0050,71,62013CJ0012,62
62019CJ0050,91,62009CJ0096,211
62019CJ0051,30,62019CJ0562,27
62019CJ0051,31,62017CJ0374,21
62019CJ0051,32,62019CJ0562,28
62019CJ0051,33,62014CJ0524,53
62019CJ0051,35,62017CJ0374,36
62019CJ0051,36,62017CJ0374,44
62019CJ0051,55,62017CJ0654,69
62019CJ0051,56,62006CJ0176,17
62019CJ0051,56,62019CJ0362,47
62019CJ0051,60,62014CJ0524,55
62019CJ0051,60,62014CJ0524,60
62019CJ0051,60,62016CJ0203,88
62019CJ0051,60,62016CJ0203,89
62019CJ0051,61,62016CJ0203,107
62019CJ0051,61,62019CJ0562,46
62019CJ0051,62,62016CJ0203,103
62019CJ0051,64,62019CJ0562,38
62019CJ0051,64,62019CJ0562,39
62019CJ0051,65,62006CJ0487,84
62019CJ0051,65,62006CJ0487,85
62019CJ0051,65,62014CJ0524,48
62019CJ0051,70,61998CJ0164,38
62019CJ0051,70,62018CJ0456,70
62019CJ0051,71,61998CJ0164,42
62019CJ0051,71,62006CJ0487,142
62019CJ0051,94,62016CJ0203,92
62019CJ0051,95,62016CJ0203,93
62019CJ0051,112,62016CJ0128,31
62019CJ0051,113,62016CJ0203,78
62019CJ0051,124,62002CJ0093,60
62019CJ0051,124,62013CJ0012,62
62019CJ0051,140,62008CJ0078,75
62019CJ0051,146,62009CJ0096,211
62019CJ0052,22,62019CJ0562,27
62019CJ0052,23,62017CJ0374,21
62019CJ0052,24,62019CJ0562,28
62019CJ0052,25,62014CJ0524,53
62019CJ0052,27,62017CJ0374,36
62019CJ0052,28,62017CJ0374,44
62019CJ0052,37,62017CJ0654,69
62019CJ0052,38,62006CJ0176,17
62019CJ0052,38,62019CJ0362,47
62019CJ0052,42,62014CJ0524,55
62019CJ0052,42,62014CJ0524,60
62019CJ0052,42,62016CJ0203,88
62019CJ0052,42,62016CJ0203,89
62019CJ0052,43,62016CJ0203,107
62019CJ0052,43,62019CJ0562,46
62019CJ0052,44,62016CJ0203,103
62019CJ0052,46,62019CJ0562,38
62019CJ0052,46,62019CJ0562,39
62019CJ0052,47,62006CJ0487,84
62019CJ0052,47,62006CJ0487,85
62019CJ0052,47,62014CJ0524,48
62019CJ0052,52,61998CJ0164,38
62019CJ0052,52,62018CJ0456,70
62019CJ0052,53,61998CJ0164,42
62019CJ0052,53,62006CJ0487,142
62019CJ0052,76,62016CJ0203,92
62019CJ0052,77,62016CJ0203,93
62019CJ0052,93,62016CJ0128,31
62019CJ0052,94,62016CJ0203,78
62019CJ0052,105,62002CJ0093,60
62019CJ0052,105,62013CJ0012,62
62019CJ0052,121,62008CJ0078,75
62019CJ0052,127,62009CJ0096,211
62019CJ0053,30,62019CJ0562,27
62019CJ0053,31,62017CJ0374,21
62019CJ0053,32,62019CJ0562,28
62019CJ0053,33,62014CJ0524,53
62019CJ0053,35,62017CJ0374,36
62019CJ0053,36,62017CJ0374,44
62019CJ0053,55,62017CJ0654,69
62019CJ0053,56,62006CJ0176,17
62019CJ0053,56,62019CJ0362,47
62019CJ0053,60,62014CJ0524,55
62019CJ0053,60,62014CJ0524,60
62019CJ0053,60,62016CJ0203,88
62019CJ0053,60,62016CJ0203,89
62019CJ0053,61,62016CJ0203,107
62019CJ0053,61,62019CJ0562,46
62019CJ0053,62,62016CJ0203,103
62019CJ0053,64,62019CJ0562,38
62019CJ0053,64,62019CJ0562,39
62019CJ0053,65,62006CJ0487,84
62019CJ0053,65,62006CJ0487,85
62019CJ0053,65,62014CJ0524,48
62019CJ0053,70,61998CJ0164,38
62019CJ0053,70,62018CJ0456,70
62019CJ0053,71,61998CJ0164,42
62019CJ0053,71,62006CJ0487,142
62019CJ0053,94,62016CJ0203,92
62019CJ0053,95,62016CJ0203,93
62019CJ0053,112,62016CJ0128,31
62019CJ0053,113,62016CJ0203,78
62019CJ0053,124,62002CJ0093,60
62019CJ0053,124,62013CJ0012,62
62019CJ0053,140,62008CJ0078,75
62019CJ0053,146,62009CJ0096,211
62019CJ0054,23,62019CJ0562,27
62019CJ0054,24,62017CJ0374,21
62019CJ0054,25,62019CJ0562,28
62019CJ0054,26,62014CJ0524,53
62019CJ0054,28,62017CJ0374,36
62019CJ0054,29,62017CJ0374,44
62019CJ0054,38,62017CJ0654,69
62019CJ0054,39,62006CJ0176,17
62019CJ0054,39,62019CJ0362,47
62019CJ0054,43,62014CJ0524,55
62019CJ0054,43,62014CJ0524,60
62019CJ0054,43,62016CJ0203,88
62019CJ0054,43,62016CJ0203,89
62019CJ0054,44,62016CJ0203,107
62019CJ0054,44,62019CJ0562,46
62019CJ0054,45,62016CJ0203,103
62019CJ0054,47,62019CJ0562,38
62019CJ0054,47,62019CJ0562,39
62019CJ0054,48,62006CJ0487,84
62019CJ0054,48,62006CJ0487,85
62019CJ0054,48,62014CJ0524,48
62019CJ0054,53,61998CJ0164,38
62019CJ0054,53,62018CJ0456,70
62019CJ0054,54,61998CJ0164,42
62019CJ0054,54,62006CJ0487,142
62019CJ0054,77,62016CJ0203,92
62019CJ0054,78,62016CJ0203,93
62019CJ0054,94,62016CJ0128,31
62019CJ0054,95,62016CJ0203,78
62019CJ0054,106,62002CJ0093,60
62019CJ0054,106,62013CJ0012,62
62019CJ0054,122,62008CJ0078,75
62019CJ0054,128,62009CJ0096,211
62019CJ0055,23,62015CJ0020,53
62019CJ0055,23,62019CJ0562,27
62019CJ0055,24,62015CJ0020,56
62019CJ0055,24,62017CJ0374,21
62019CJ0055,25,62019CJ0562,28
62019CJ0055,26,62014CJ0524,53
62019CJ0055,27,62015CJ0020,55
62019CJ0055,28,62017CJ0374,36
62019CJ0055,29,62017CJ0374,44
62019CJ0055,38,62017CJ0654,69
62019CJ0055,39,62006CJ0176,17
62019CJ0055,39,62019CJ0362,47
62019CJ0055,43,62014CJ0524,55
62019CJ0055,43,62014CJ0524,60
62019CJ0055,43,62016CJ0203,88
62019CJ0055,43,62016CJ0203,89
62019CJ0055,44,62016CJ0203,107
62019CJ0055,44,62019CJ0562,46
62019CJ0055,45,62016CJ0203,103
62019CJ0055,47,62019CJ0562,38
62019CJ0055,47,62019CJ0562,39
62019CJ0055,48,62006CJ0487,84
62019CJ0055,48,62006CJ0487,85
62019CJ0055,48,62014CJ0524,48
62019CJ0055,53,61998CJ0164,38
62019CJ0055,53,62018CJ0456,70
62019CJ0055,54,61998CJ0164,42
62019CJ0055,54,62006CJ0487,142
62019CJ0055,77,62015CJ0020,76
62019CJ0055,77,62016CJ0203,92
62019CJ0055,78,62016CJ0203,93
62019CJ0055,82,62015CJ0020,67
62019CJ0055,94,62016CJ0128,31
62019CJ0055,95,62016CJ0203,78
62019CJ0055,106,62002CJ0093,60
62019CJ0055,106,62013CJ0012,62
62019CJ0055,109,62015CJ0020,119
62019CJ0055,122,62008CJ0078,75
62019CJ0055,128,62009CJ0096,211
62019CJ0056,33,62014CJ0361,61
62019CJ0056,33,62015CJ0650,44
62019CJ0056,38,62014CJ0535,37
62019CJ0056,45,62012CJ0015,17
62019CJ0056,45,62012CJ0015,18
62019CJ0056,54,62012CJ0015,17
62019CJ0056,55,62012CJ0015,18
62019CJ0056,56,62012CJ0015,19
62019CJ0056,61,62014CJ0599,75
62019CJ0056,76,62018CJ0244,25
62019CJ0056,77,62012CJ0560,42
62019CJ0056,79,62009CJ0106,136
62019CJ0056,82,61990CJ0266,19
62019CJ0056,82,62009CJ0464,47
62019CJ0057,24,61995CJ0367,62
62019CJ0057,33,61995CJ0367,62
62019CJ0057,38,62018CJ0817,80
62019CJ0057,39,62018CJ0817,81
62019CJ0057,40,62018CJ0817,82
62019CJ0057,41,62015CJ0242,38
62019CJ0057,42,62019CJ0847,41
62019CJ0057,43,62019CJ0847,42
62019CJ0057,44,62019CJ0847,43
62019CJ0057,45,61995CJ0367,62
62019CJ0057,45,62019CJ0847,49
62019CJ0057,45,62019CJ0847,50
62019CJ0057,57,62017CJ0515,47
62019CJ0057,61,61991CJ0225,36
62019CJ0057,62,62011CJ0630,82
62019CJ0057,67,62009CJ0148,81
62019CJ0057,67,62011CJ0646,32
62019CJ0057,143,62017CJ0654,81
62019CJ0057,143,62017CJ0654,82
62019CJ0057,145,62004CJ0266,40
62019CJ0057,145,62018CJ0075,27
62019CJ0057,157,62012CJ0287,67
62019CJ0057,178,62019CJ0119,130
62019CJ0057,198,62006CJ0341,88
62019CJ0057,198,62006CJ0487,172
62019CJ0057,199,61991CJ0225,48
62019CJ0057,199,62007CJ0333,65
62019CJ0057,199,62007CJ0333,70
62019CJ0057,199,62007CJ0333,71
62019CJ0057,199,62010CJ0047,111
62019CJ0057,204,62006CJ0413,181
62019CJ0063,74,62018CJ0443,78
62019CJ0063,75,62018CJ0513,30
62019CJ0083,103,62018CJ0824,48
62019CJ0083,103,62018CJ0824,49
62019CJ0083,111,62018CJ0824,68
62019CJ0083,111,62018CJ0824,69
62019CJ0083,115,62019CJ0510,25
62019CJ0083,116,62019CJ0510,26
62019CJ0083,117,62019CJ0510,27
62019CJ0083,131,62019CJ0224,47
62019CJ0083,131,62019CJ0924,179
62019CJ0083,133,62017CJ0234,42
62019CJ0083,133,62017CJ0349,52
62019CJ0083,148,62014CJ0258,30
62019CJ0083,148,62016CJ0016,44
62019CJ0083,160,62019CJ0896,61
62019CJ0083,160,62019CJ0896,62
62019CJ0083,162,62019CJ0896,63
62019CJ0083,162,62019CJ0896,64
62019CJ0083,173,62016CJ0016,32
62019CJ0083,176,62019CJ0316,119
62019CJ0083,176,62019CJ0316,124
62019CJ0083,188,62018CJ0192,98
62019CJ0083,188,62018CJ0216,50
62019CJ0083,188,62018CJ0619,47
62019CJ0083,189,62016CJ0064,36
62019CJ0083,189,62018CJ0216,51
62019CJ0083,190,62018CJ0824,109
62019CJ0083,190,62018CJ0824,110
62019CJ0083,191,62016CJ0064,37
62019CJ0083,191,62018CJ0216,52
62019CJ0083,192,62018CJ0824,111
62019CJ0083,194,62018CJ0824,115
62019CJ0083,195,62018CJ0824,116
62019CJ0083,195,62018CJ0824,118
62019CJ0083,196,62004CJ0506,53
62019CJ0083,196,62018CJ0824,117
62019CJ0083,196,62019CJ0896,53
62019CJ0083,197,62018CJ0824,119
62019CJ0083,197,62018CJ0824,139
62019CJ0083,198,62018CJ0192,114
62019CJ0083,198,62018CJ0216,67
62019CJ0083,198,62018CJ0619,77
62019CJ0083,201,62018CJ0585,132
62019CJ0083,201,62018CJ0824,96
62019CJ0083,226,62001CJ0224,42
62019CJ0083,244,62018CJ0511,214
62019CJ0083,245,62011CJ0399,59
62019CJ0083,245,62018CJ0824,148
62019CJ0083,246,62017CJ0573,55
62019CJ0083,247,62018CJ0511,215
62019CJ0083,248,62017CJ0573,61
62019CJ0083,248,62018CJ0585,161
62019CJ0083,250,62018CJ0824,146
62019CJ0083,251,62018CJ0824,150
62019CJ0095,44,62014CJ0175,20
62019CJ0095,45,62000CJ0395,46
62019CJ0095,45,62006CJ0374,44
62019CJ0095,46,61999CJ0325,29
62019CJ0095,47,61999CJ0325,30
62019CJ0095,47,61999CJ0325,31
62019CJ0095,47,61999CJ0325,34
62019CJ0095,47,61999CJ0325,35
62019CJ0095,47,61999CJ0325,36
62019CJ0095,47,62000CJ0395,42
62019CJ0095,47,62000CJ0395,43
62019CJ0095,47,62006CJ0374,29
62019CJ0095,49,62015CJ0064,22
62019CJ0095,52,62015CJ0081,31
62019CJ0095,52,62015CJ0081,32
62019CJ0095,63,62014CJ0175,27
62019CJ0095,68,62010CJ0498,44
62019CJ0095,70,62008CJ0233,37
62019CJ0095,71,62008CJ0233,40
62019CJ0095,72,62008CJ0233,36
62019CJ0095,73,62017CJ0034,40
62019CJ0095,73,62017CJ0034,41
62019CJ0095,73,62017CJ0034,42
62019CJ0095,73,62017CJ0034,43
62019CJ0095,73,62017CJ0034,44
62019CJ0095,73,62017CJ0034,45
62019CJ0095,73,62017CJ0034,46
62019CJ0095,76,62008CJ0233,42
62019CJ0095,76,62017CJ0034,47
62019CJ0095,77,62008CJ0233,43
62019CJ0095,77,62017CJ0034,48
62019CJ0095,82,62006CJ0374,55
62019CJ0095,83,62014CJ0175,28
62019CJ0095,83,62014CJ0175,29
62019CJ0106,40,62019CJ0083,103
62019CJ0106,53,62019CJ0177,69
62019CJ0106,54,62014CJ0033,62
62019CJ0106,55,62017CJ0100,37
62019CJ0106,55,62017CJ0236,91
62019CJ0106,59,62019CJ0872,45
62019CJ0106,61,62016CJ0622,42
62019CJ0106,61,62019CJ0872,61
62019CJ0106,68,62019CJ0594,31
62019CJ0106,85,62015CJ0643,160
62019CJ0106,85,62016CJ0005,90
62019CJ0106,105,62016CJ0005,84
62019CJ0106,105,62016CJ0005,86
62019CJ0106,106,62004CJ0217,44
62019CJ0106,106,62004CJ0217,45
62019CJ0106,111,62018CJ0621,47
62019CJ0106,118,61989CJ0370,13
62019CJ0106,118,61989CJ0370,14
62019CJ0106,118,61989CJ0370,15
62019CJ0106,118,61989CJ0370,16
62019CJ0106,118,62018CJ0597,80
62019CJ0106,119,61989CJ0370,14
62019CJ0106,119,61989CJ0370,16
62019CJ0106,126,62011CJ0237,36
62019CJ0106,126,62011CJ0237,37
